conf/sigmod/AbadiC02;f2Lea-RN8dsJ
d7vY6vDq_7EJ;oahM5itk_dAJ
d7vY6vDq_7EJ;oXTd748VmwMJ
d7vY6vDq_7EJ;PiSKQ2TBfisJ
d7vY6vDq_7EJ;P-TOW5Z1snMJ
d7vY6vDq_7EJ;Tagq11E6HfAJ
d7vY6vDq_7EJ;zlbJ-7JZdP0J
d7vY6vDq_7EJ;zO0DfwHqXKUJ
IdNPV86IxM0J;jsapF3OoWXcJ
IdNPV86IxM0J;LROAexi_0UEJ
IdNPV86IxM0J;mzlMwJTYaDcJ
IdNPV86IxM0J;oahM5itk_dAJ
IdNPV86IxM0J;oXTd748VmwMJ
IdNPV86IxM0J;PiSKQ2TBfisJ
IdNPV86IxM0J;P-TOW5Z1snMJ
IdNPV86IxM0J;Tagq11E6HfAJ
IdNPV86IxM0J;zlbJ-7JZdP0J
IdNPV86IxM0J;zO0DfwHqXKUJ
jsapF3OoWXcJ;LROAexi_0UEJ
jsapF3OoWXcJ;mzlMwJTYaDcJ
jsapF3OoWXcJ;oahM5itk_dAJ
jsapF3OoWXcJ;oXTd748VmwMJ
jsapF3OoWXcJ;PiSKQ2TBfisJ
jsapF3OoWXcJ;P-TOW5Z1snMJ
jsapF3OoWXcJ;Tagq11E6HfAJ
jsapF3OoWXcJ;zlbJ-7JZdP0J
jsapF3OoWXcJ;zO0DfwHqXKUJ
LROAexi_0UEJ;mzlMwJTYaDcJ
LROAexi_0UEJ;oahM5itk_dAJ
LROAexi_0UEJ;oXTd748VmwMJ
LROAexi_0UEJ;PiSKQ2TBfisJ
LROAexi_0UEJ;P-TOW5Z1snMJ
LROAexi_0UEJ;Tagq11E6HfAJ
LROAexi_0UEJ;zlbJ-7JZdP0J
LROAexi_0UEJ;zO0DfwHqXKUJ
mzlMwJTYaDcJ;oahM5itk_dAJ
mzlMwJTYaDcJ;oXTd748VmwMJ
mzlMwJTYaDcJ;PiSKQ2TBfisJ
mzlMwJTYaDcJ;P-TOW5Z1snMJ
mzlMwJTYaDcJ;Tagq11E6HfAJ
mzlMwJTYaDcJ;zlbJ-7JZdP0J
mzlMwJTYaDcJ;zO0DfwHqXKUJ
oahM5itk_dAJ;oXTd748VmwMJ
oahM5itk_dAJ;PiSKQ2TBfisJ
oahM5itk_dAJ;P-TOW5Z1snMJ
oahM5itk_dAJ;Tagq11E6HfAJ
oahM5itk_dAJ;zlbJ-7JZdP0J
oahM5itk_dAJ;zO0DfwHqXKUJ
oXTd748VmwMJ;PiSKQ2TBfisJ
oXTd748VmwMJ;P-TOW5Z1snMJ
oXTd748VmwMJ;Tagq11E6HfAJ
oXTd748VmwMJ;zlbJ-7JZdP0J
oXTd748VmwMJ;zO0DfwHqXKUJ
PiSKQ2TBfisJ;P-TOW5Z1snMJ
PiSKQ2TBfisJ;Tagq11E6HfAJ
PiSKQ2TBfisJ;zlbJ-7JZdP0J
PiSKQ2TBfisJ;zO0DfwHqXKUJ
P-TOW5Z1snMJ;Tagq11E6HfAJ
P-TOW5Z1snMJ;zlbJ-7JZdP0J
P-TOW5Z1snMJ;zO0DfwHqXKUJ
Tagq11E6HfAJ;zlbJ-7JZdP0J
Tagq11E6HfAJ;zO0DfwHqXKUJ
zlbJ-7JZdP0J;zO0DfwHqXKUJ
journals/sigmod/Chen94;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D187460%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
journals/sigmod/ChengP03;6fAPR3UvX28J
journals/sigmod/ChenHKPW94;HTvxhMKB69AJ
journals/sigmod/CheungF98;ig7B9agTOMAJ
journals/sigmod/CheungF98;ujeEtXpQFIsJ
ig7B9agTOMAJ;ujeEtXpQFIsJ
journals/sigmod/ChienTZ01;cjBpI3TcSWsJ
journals/sigmod/ChongFTSYKDJJ03;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D777000%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
journals/sigmod/ChristoffelPSL98;MNvk8SChYf0J
journals/sigmod/ChristoffelPSL98;yC3NWP247K8J
journals/sigmod/ChristoffelPSL98;F7QAoJ5PGekJ
journals/sigmod/ChristoffelPSL98;JXiJ0MIQSf0J
MNvk8SChYf0J;yC3NWP247K8J
MNvk8SChYf0J;F7QAoJ5PGekJ
MNvk8SChYf0J;JXiJ0MIQSf0J
yC3NWP247K8J;F7QAoJ5PGekJ
yC3NWP247K8J;JXiJ0MIQSf0J
F7QAoJ5PGekJ;JXiJ0MIQSf0J
journals/sigmod/CiliaB02;Y1HVgTopekIJ
journals/sigmod/Cingil02;2K6rhX16hXwJ
journals/sigmod/ClementiniF00;9_GTdteKEYsJ
journals/sigmod/ClementLGMK97;J7Y20fYLGbcJ
journals/sigmod/ClementLGMK97;To_EjIKwfSAJ
J7Y20fYLGbcJ;To_EjIKwfSAJ
journals/sigmod/Colliat96;3FAQV305QD0J
journals/sigmod/Colliat96;FP-ribG9oVsJ
journals/sigmod/Colliat96;y0HXub5QzkYJ
3FAQV305QD0J;FP-ribG9oVsJ
3FAQV305QD0J;y0HXub5QzkYJ
FP-ribG9oVsJ;y0HXub5QzkYJ
journals/sigmod/ConradEHRSSSV97;SBnqbyQF3SoJ
journals/sigmod/ConradEHRSSSV97;zJCsqgMH5bUJ
SBnqbyQF3SoJ;zJCsqgMH5bUJ
journals/sigmod/ConradHHKRSS99;3aPleydkcIoJ
journals/sigmod/ConradHHKRSS99;cjvOCqu3cJgJ
journals/sigmod/ConradHHKRSS99;nmEhI0tiWGAJ
journals/sigmod/ConradHHKRSS99;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D333608%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
3aPleydkcIoJ;cjvOCqu3cJgJ
3aPleydkcIoJ;nmEhI0tiWGAJ
3aPleydkcIoJ;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D333608%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
cjvOCqu3cJgJ;nmEhI0tiWGAJ
cjvOCqu3cJgJ;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D333608%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
nmEhI0tiWGAJ;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D333608%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
journals/sigmod/CoxEH96;pqzGz7zfpDgJ
journals/sigmod/CrestaniG02;tyZxVraNgTsJ
journals/sigmod/Critchlow01;wuQbvQAcACsJ
journals/sigmod/CruzKLSWY02;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D601882%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
journals/sigmod/CuiJO02;LIUl6zpveGQJ
journals/sigmod/CuiJO02;Llr0ikQ8yIIJ
LIUl6zpveGQJ;Llr0ikQ8yIIJ
journals/sigmod/DadamK97;9Ai_9dZChG4J
journals/sigmod/DAndreaJ96;-XugBF7u07EJ
journals/sigmod/Danish98;J2Mi5B81Il0J
journals/sigmod/Danish98;mKZyoPZArGcJ
J2Mi5B81Il0J;mKZyoPZArGcJ
journals/sigmod/Darwen96;url:http://portal.acm.org/citation.cfm%3Fid%3D245882.245886%26dl%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222
journals/sigmod/DarwenD95;5Sg1yO3UqawJ
journals/sigmod/DarwenD95;DVnOcHunv7MJ
journals/sigmod/DarwenD95;EXwe9r79qxEJ
journals/sigmod/DarwenD95;Ppe_v5Zt140J
journals/sigmod/DarwenD95;Xa_whOlvG7gJ
5Sg1yO3UqawJ;DVnOcHunv7MJ
5Sg1yO3UqawJ;EXwe9r79qxEJ
5Sg1yO3UqawJ;Ppe_v5Zt140J
5Sg1yO3UqawJ;Xa_whOlvG7gJ
DVnOcHunv7MJ;EXwe9r79qxEJ
DVnOcHunv7MJ;Ppe_v5Zt140J
DVnOcHunv7MJ;Xa_whOlvG7gJ
EXwe9r79qxEJ;Ppe_v5Zt140J
EXwe9r79qxEJ;Xa_whOlvG7gJ
Ppe_v5Zt140J;Xa_whOlvG7gJ
journals/sigmod/Date03;y4ZZN4xhKnUJ
journals/sigmod/Date96;url:http://portal.acm.org/citation.cfm%3Fid%3D245882.245885%26coll%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222
journals/sigmod/Datta94;3TVyZeq1-i4J
journals/sigmod/Datta94;PPH2NlobSwsJ
3TVyZeq1-i4J;PPH2NlobSwsJ
journals/sigmod/David03;vhUs7wTpUOoJ
journals/sigmod/DemersGRTY03;QObLZuX-xBMJ
journals/sigmod/DiazJPa94;sG7PCEiN2xAJ
journals/sigmod/DiazJPa94;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D181555%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
sG7PCEiN2xAJ;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D181555%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
journals/sigmod/DoanPK95;c0TSepqRwwMJ
journals/sigmod/DoanPSB97;fdM1W8iEk_YJ
journals/sigmod/DoanPSB97;r30CyoxOeycJ
fdM1W8iEk_YJ;r30CyoxOeycJ
journals/sigmod/Dogac02;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D507340%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
journals/sigmod/Dogac96;url:http://portal.acm.org/citation.cfm%3Fid%3D234889.234900%26dl%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222
journals/sigmod/Dogac98;diQK7Y_z3XwJ
journals/sigmod/DogacAOD95;oUOuTMrB0esJ
journals/sigmod/DogacDATKCD98;fYMpjIpF8ckJ
journals/sigmod/DogacDATKCD98;vG5FK8BJkZgJ
journals/sigmod/DogacDATKCD98;-aWBDznLsQMJ
fYMpjIpF8ckJ;vG5FK8BJkZgJ
fYMpjIpF8ckJ;-aWBDznLsQMJ
vG5FK8BJkZgJ;-aWBDznLsQMJ
journals/sigmod/DogacDKOONEHAKKM95;_4ARkdpRArQJ
journals/sigmod/DogacDKOONEHAKKM95;GnjIUQVlZ0UJ
journals/sigmod/DogacDKOONEHAKKM95;oAO74aolStoJ
journals/sigmod/DogacDKOONEHAKKM95;SYV3r4_a5EsJ
journals/sigmod/DogacDKOONEHAKKM95;UAO4T_2ylPkJ
journals/sigmod/DogacDKOONEHAKKM95;XE1zjDexb64J
_4ARkdpRArQJ;GnjIUQVlZ0UJ
_4ARkdpRArQJ;oAO74aolStoJ
_4ARkdpRArQJ;SYV3r4_a5EsJ
_4ARkdpRArQJ;UAO4T_2ylPkJ
_4ARkdpRArQJ;XE1zjDexb64J
GnjIUQVlZ0UJ;oAO74aolStoJ
GnjIUQVlZ0UJ;SYV3r4_a5EsJ
GnjIUQVlZ0UJ;UAO4T_2ylPkJ
GnjIUQVlZ0UJ;XE1zjDexb64J
oAO74aolStoJ;SYV3r4_a5EsJ
oAO74aolStoJ;UAO4T_2ylPkJ
oAO74aolStoJ;XE1zjDexb64J
SYV3r4_a5EsJ;UAO4T_2ylPkJ
SYV3r4_a5EsJ;XE1zjDexb64J
UAO4T_2ylPkJ;XE1zjDexb64J
journals/sigmod/DomenigD99;bi68bm0miqkJ
journals/sigmod/DomenigD99;S6TMGRGUq1IJ
bi68bm0miqkJ;S6TMGRGUq1IJ
journals/sigmod/Domingo-FerrerH98;9bRPA_aTYh4J
journals/sigmod/Domingo-FerrerH98;ajq2idLfpHMJ
9bRPA_aTYh4J;ajq2idLfpHMJ
journals/sigmod/DongS00;gH_HDDJghbAJ
journals/sigmod/dOnofrioP03;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D776990%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
journals/sigmod/DrewHKKLLLSW95;9fcJjh5vHn8J
journals/sigmod/DrewHKKLLLSW95;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D219769%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
9fcJjh5vHn8J;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D219769%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
journals/sigmod/DreyerDS94;GCf11c7YuucJ
journals/sigmod/DunhamH95a;CiumYR8Q4WcJ
journals/sigmod/DunhamH95a;CyzIFxmvc1cJ
journals/sigmod/DunhamH95a;ShXp0F0h7Z4J
CiumYR8Q4WcJ;CyzIFxmvc1cJ
CiumYR8Q4WcJ;ShXp0F0h7Z4J
CyzIFxmvc1cJ;ShXp0F0h7Z4J
journals/sigmod/Eisenberg96;ODNMCIJO6xMJ
journals/sigmod/Eisenberg96;tFbkjO2wcFMJ
journals/sigmod/Eisenberg96;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D245907%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
journals/sigmod/Eisenberg96;yzlys0OQkt8J
ODNMCIJO6xMJ;tFbkjO2wcFMJ
ODNMCIJO6xMJ;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D245907%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
ODNMCIJO6xMJ;yzlys0OQkt8J
tFbkjO2wcFMJ;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D245907%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
tFbkjO2wcFMJ;yzlys0OQkt8J
url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D245907%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222;yzlys0OQkt8J
journals/sigmod/EisenbergM00;4mD1eFCHKKwJ
journals/sigmod/EisenbergM00;O5S8QV9TOXAJ
journals/sigmod/EisenbergM00;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D344819%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
4mD1eFCHKKwJ;O5S8QV9TOXAJ
4mD1eFCHKKwJ;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D344819%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
O5S8QV9TOXAJ;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D344819%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
journals/sigmod/EisenbergM01;GKUflKzgAVEJ
journals/sigmod/EisenbergM01;lTNqBpBUA5sJ
GKUflKzgAVEJ;lTNqBpBUA5sJ
journals/sigmod/EisenbergM02;wgK6p4mDSIMJ
journals/sigmod/EisenbergM98;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D290604%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
journals/sigmod/EisenbergM98;-RAYAJbKLNUJ
url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D290604%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222;-RAYAJbKLNUJ
journals/sigmod/EisenbergM98a;AatoNnELw78J
journals/sigmod/EisenbergM99;ciavnyh4U8UJ
journals/sigmod/EisenbergM99;Ciq01lHglkAJ
journals/sigmod/EisenbergM99;LL9Guuh490sJ
journals/sigmod/EisenbergM99;Z1P9QnSfDuAJ
ciavnyh4U8UJ;Ciq01lHglkAJ
ciavnyh4U8UJ;LL9Guuh490sJ
ciavnyh4U8UJ;Z1P9QnSfDuAJ
Ciq01lHglkAJ;LL9Guuh490sJ
Ciq01lHglkAJ;Z1P9QnSfDuAJ
LL9Guuh490sJ;Z1P9QnSfDuAJ
journals/sigmod/EisenbergM99a;e3s4OFTeBqwJ
journals/sigmod/EisenbergM99a;ne4v3zrmFSQJ
e3s4OFTeBqwJ;ne4v3zrmFSQJ
journals/sigmod/ElmagarmidJF95;CJK2SWLYrRYJ
journals/sigmod/EnglertGH95;JRXuKm3E_foJ
journals/sigmod/EnglertGH95;WYE9fKutj70J
JRXuKm3E_foJ;WYE9fKutj70J
journals/sigmod/ErdurD02;9OcrAEypDhMJ
journals/sigmod/Etzion99;aDxXrqrMy9IJ
journals/sigmod/Etzion99;url:http://portal.acm.org/citation.cfm%3Fid%3D344816.344820%26dl%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222
aDxXrqrMy9IJ;url:http://portal.acm.org/citation.cfm%3Fid%3D344816.344820%26dl%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222
journals/sigmod/Fagin02;C3swZi1md5YJ
journals/sigmod/Fagin02;gpvMOyqksdsJ
C3swZi1md5YJ;gpvMOyqksdsJ
journals/sigmod/Fankhauser01;_sltXCfRKhYJ
journals/sigmod/FengJH01;SUT-QTwqFNkJ
journals/sigmod/FernandezFLS97;9NlVdFCl2ysJ
journals/sigmod/FernandezFLS97;LJKpMU1tIlcJ
journals/sigmod/FernandezFLS97;NBlCYs05V_EJ
journals/sigmod/FernandezFLS97;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D262763%26type%3Dpdf%26dl%3Dportal%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
9NlVdFCl2ysJ;LJKpMU1tIlcJ
9NlVdFCl2ysJ;NBlCYs05V_EJ
9NlVdFCl2ysJ;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D262763%26type%3Dpdf%26dl%3Dportal%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
LJKpMU1tIlcJ;NBlCYs05V_EJ
LJKpMU1tIlcJ;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D262763%26type%3Dpdf%26dl%3Dportal%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
NBlCYs05V_EJ;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D262763%26type%3Dpdf%26dl%3Dportal%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
journals/sigmod/FifeG03;oOdAqQph_zsJ
journals/sigmod/FininJ02;rg8576nvnkUJ
journals/sigmod/Finkelstein95;gbnxN3MpucMJ
journals/sigmod/FlorescuLM98;_SR_pRTnA6IJ
journals/sigmod/FlorescuLM98;23GbcclZy6gJ
journals/sigmod/FlorescuLM98;FCcDKONgJVYJ
journals/sigmod/FlorescuLM98;oABGXQlfGKcJ
journals/sigmod/FlorescuLM98;q5OOyzSAlC8J
journals/sigmod/FlorescuLM98;rGNdajM-asAJ
journals/sigmod/FlorescuLM98;xfzQQjDwnfcJ
journals/sigmod/FlorescuLM98;ywQwkD1ov7IJ
journals/sigmod/FlorescuLM98;zkbTv93Zp1UJ
_SR_pRTnA6IJ;23GbcclZy6gJ
_SR_pRTnA6IJ;FCcDKONgJVYJ
_SR_pRTnA6IJ;oABGXQlfGKcJ
_SR_pRTnA6IJ;q5OOyzSAlC8J
_SR_pRTnA6IJ;rGNdajM-asAJ
_SR_pRTnA6IJ;xfzQQjDwnfcJ
_SR_pRTnA6IJ;ywQwkD1ov7IJ
_SR_pRTnA6IJ;zkbTv93Zp1UJ
23GbcclZy6gJ;FCcDKONgJVYJ
23GbcclZy6gJ;oABGXQlfGKcJ
23GbcclZy6gJ;q5OOyzSAlC8J
23GbcclZy6gJ;rGNdajM-asAJ
23GbcclZy6gJ;xfzQQjDwnfcJ
23GbcclZy6gJ;ywQwkD1ov7IJ
23GbcclZy6gJ;zkbTv93Zp1UJ
FCcDKONgJVYJ;oABGXQlfGKcJ
FCcDKONgJVYJ;q5OOyzSAlC8J
FCcDKONgJVYJ;rGNdajM-asAJ
FCcDKONgJVYJ;xfzQQjDwnfcJ
FCcDKONgJVYJ;ywQwkD1ov7IJ
FCcDKONgJVYJ;zkbTv93Zp1UJ
oABGXQlfGKcJ;q5OOyzSAlC8J
oABGXQlfGKcJ;rGNdajM-asAJ
oABGXQlfGKcJ;xfzQQjDwnfcJ
oABGXQlfGKcJ;ywQwkD1ov7IJ
oABGXQlfGKcJ;zkbTv93Zp1UJ
q5OOyzSAlC8J;rGNdajM-asAJ
q5OOyzSAlC8J;xfzQQjDwnfcJ
q5OOyzSAlC8J;ywQwkD1ov7IJ
q5OOyzSAlC8J;zkbTv93Zp1UJ
rGNdajM-asAJ;xfzQQjDwnfcJ
rGNdajM-asAJ;ywQwkD1ov7IJ
rGNdajM-asAJ;zkbTv93Zp1UJ
xfzQQjDwnfcJ;ywQwkD1ov7IJ
xfzQQjDwnfcJ;zkbTv93Zp1UJ
ywQwkD1ov7IJ;zkbTv93Zp1UJ
journals/sigmod/Fong95;zw3-t-veNvAJ
journals/sigmod/Fong97;rgJU30QjbhkJ
journals/sigmod/ForteHWDCVHFS99;7ML1mmPqIooJ
journals/sigmod/FowlerPNB99;2cbB8em2uAIJ
journals/sigmod/FowlerPNB99;IgAEpc8ulvYJ
journals/sigmod/FowlerPNB99;Mo-tkboGfcoJ
journals/sigmod/FowlerPNB99;OewAZ4AUDOQJ
journals/sigmod/FowlerPNB99;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D310060%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
journals/sigmod/FowlerPNB99;VgTAaMMYkvAJ
2cbB8em2uAIJ;IgAEpc8ulvYJ
2cbB8em2uAIJ;Mo-tkboGfcoJ
2cbB8em2uAIJ;OewAZ4AUDOQJ
2cbB8em2uAIJ;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D310060%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
2cbB8em2uAIJ;VgTAaMMYkvAJ
IgAEpc8ulvYJ;Mo-tkboGfcoJ
IgAEpc8ulvYJ;OewAZ4AUDOQJ
IgAEpc8ulvYJ;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D310060%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
IgAEpc8ulvYJ;VgTAaMMYkvAJ
Mo-tkboGfcoJ;OewAZ4AUDOQJ
Mo-tkboGfcoJ;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D310060%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
Mo-tkboGfcoJ;VgTAaMMYkvAJ
OewAZ4AUDOQJ;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D310060%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
OewAZ4AUDOQJ;VgTAaMMYkvAJ
url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D310060%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222;VgTAaMMYkvAJ
journals/sigmod/FrankGGJKLMNPSSSTW99;5PisY7JvbzQJ
journals/sigmod/FrankGGJKLMNPSSSTW99;93C5Prxx5YcJ
journals/sigmod/FrankGGJKLMNPSSSTW99;ERqqWPMwU2sJ
journals/sigmod/FrankGGJKLMNPSSSTW99;HJRR7GGfD6sJ
journals/sigmod/FrankGGJKLMNPSSSTW99;ixz5LdVw9_8J
5PisY7JvbzQJ;93C5Prxx5YcJ
5PisY7JvbzQJ;ERqqWPMwU2sJ
5PisY7JvbzQJ;HJRR7GGfD6sJ
5PisY7JvbzQJ;ixz5LdVw9_8J
93C5Prxx5YcJ;ERqqWPMwU2sJ
93C5Prxx5YcJ;HJRR7GGfD6sJ
93C5Prxx5YcJ;ixz5LdVw9_8J
ERqqWPMwU2sJ;HJRR7GGfD6sJ
ERqqWPMwU2sJ;ixz5LdVw9_8J
HJRR7GGfD6sJ;ixz5LdVw9_8J
journals/sigmod/FrankNS02;YeD6vittJSMJ
journals/sigmod/FreemanG96;Em3qp7RGalkJ
journals/sigmod/FreemanG96;RzHjAQK7XTsJ
journals/sigmod/FreemanG96;VlHke7OkYwQJ
Em3qp7RGalkJ;RzHjAQK7XTsJ
Em3qp7RGalkJ;VlHke7OkYwQJ
RzHjAQK7XTsJ;VlHke7OkYwQJ
journals/sigmod/FrewD97;5jMT1PENhSIJ
journals/sigmod/FrewD97;Xo4KXwq9XIcJ
5jMT1PENhSIJ;Xo4KXwq9XIcJ
journals/sigmod/Gaffney96;uaT2hY6421UJ
journals/sigmod/Gal99;mOsVdVKwhjwJ
journals/sigmod/Gallagher94;PVm9r7wHzDAJ
journals/sigmod/GamacheS95;vqgfvx71hgQJ
journals/sigmod/Gardels97;PlitMluIJyYJ
journals/sigmod/GatziuJSV99;HtqrJuo7GSsJ
journals/sigmod/GatziuKBF98;C8tPNXRbNnIJ
journals/sigmod/GatziuKBF98;GlHmit1yw6AJ
journals/sigmod/GatziuKBF98;H1JxB_3PZy4J
journals/sigmod/GatziuKBF98;YERfAnxw2RcJ
C8tPNXRbNnIJ;GlHmit1yw6AJ
C8tPNXRbNnIJ;H1JxB_3PZy4J
C8tPNXRbNnIJ;YERfAnxw2RcJ
GlHmit1yw6AJ;H1JxB_3PZy4J
GlHmit1yw6AJ;YERfAnxw2RcJ
H1JxB_3PZy4J;YERfAnxw2RcJ
journals/sigmod/Geller02;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D507355%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
journals/sigmod/GeppertD94;P9xX0UDXnRcJ
journals/sigmod/GerlaX03;KKiefntReoUJ
journals/sigmod/GerlhofKM96;eq249ewqsHMJ
journals/sigmod/GerlhofKM96;xsV7dkJi-YMJ
eq249ewqsHMJ;xsV7dkJi-YMJ
journals/sigmod/Giorgini03;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D959084%26type%3Dpdf%26dl%3Dportal%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
journals/sigmod/GlavitschSW94;hWplbG_c0LEJ
journals/sigmod/GlavitschSW94;IQjGtYPrUFUJ
hWplbG_c0LEJ;IQjGtYPrUFUJ
journals/sigmod/GobleR02;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D507366%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
journals/sigmod/GobleR02a;B-u4advaVBkJ
journals/sigmod/GobleR02a;YL0TdeqwA-EJ
